144000, 10690, 1, 0, 0
145000, 10685, 1, 0, 0
146000, 10685, 1, 0, 0
147000, 10689, 1, 0, 0
148000, 10690, 1, 0, 0
149000, 10690, 1, 0, 0
150000, 10688, 1, 0, 0
151000, 10681, 1, 0, 0
152001, 10690, 1, 0, 0
153000, 10690, 1, 0, 0
154000, 10689, 1, 0, 0
155000, 10680, 1, 0, 0
156001, 10691, 1, 0, 0
157000, 10689, 1, 0, 0
158000, 10686, 1, 0, 0
159000, 10684, 1, 0, 0
160000, 10689, 1, 0, 0
161000, 10690, 1, 0, 0
162000, 10691, 1, 0, 0
163000, 10686, 1, 0, 0
164000, 10682, 1, 0, 0
165000, 10691, 1, 0, 0
166000, 10689, 1, 0, 0
167001, 10684, 1, 0, 0
168000, 10674, 1, 0, 0
169000, 10691, 1, 0, 0
170000, 10683, 1, 0, 0
171000, 10685, 1, 0, 0
172000, 10691, 1, 0, 0
173000, 10690, 1, 0, 0
174000, 10689, 1, 0, 0
175000, 10685, 1, 0, 0
176000, 10685, 1, 0, 0
177000, 10689, 1, 0, 0
178000, 10691, 1, 0, 0
179000, 10689, 1, 0, 0
180001, 10681, 1, 0, 0
181000, 10689, 1, 0, 0
182000, 10690, 1, 0, 0
183000, 10670, 1, 0, 0
184000, 10689, 1, 0, 0
185000, 10691, 1, 0, 0
186000, 10689, 1, 0, 0
187000, 10688, 1, 0, 0
188000, 10685, 1, 0, 0
189000, 10686, 1, 0, 0
190000, 10690, 1, 0, 0
191000, 10691, 1, 0, 0
192000, 10683, 1, 0, 0
193000, 10696, 1, 0, 0
194000, 10683, 1, 0, 0
195000, 10686, 1, 0, 0
196000, 10690, 1, 0, 0
197000, 10690, 1, 0, 0
198000, 10690, 1, 0, 0
199000, 10687, 1, 0, 0
200000, 10682, 1, 0, 0
201000, 10686, 1, 0, 0
202000, 10684, 1, 0, 0
203000, 10689, 1, 0, 0
204000, 10691, 1, 0, 0
205000, 10682, 1, 0, 0
206000, 10687, 1, 0, 0
207000, 10690, 1, 0, 0
208000, 10690, 1, 0, 0
209000, 10689, 1, 0, 0
210000, 10690, 1, 0, 0
211000, 10683, 1, 0, 0
212000, 10686, 1, 0, 0
213000, 10691, 1, 0, 0
214000, 10689, 1, 0, 0
215000, 10685, 1, 0, 0
216000, 10685, 1, 0, 0
217000, 10689, 1, 0, 0
218000, 10690, 1, 0, 0
219000, 10691, 1, 0, 0
220000, 10689, 1, 0, 0
221000, 10679, 1, 0, 0
222000, 10691, 1, 0, 0
223000, 10689, 1, 0, 0
224000, 10690, 1, 0, 0
225000, 10690, 1, 0, 0
226000, 10685, 1, 0, 0
227000, 10684, 1, 0, 0
228000, 10690, 1, 0, 0
229000, 10690, 1, 0, 0
230000, 10690, 1, 0, 0
231000, 10686, 1, 0, 0
232000, 10683, 1, 0, 0
233000, 10690, 1, 0, 0
234000, 10690, 1, 0, 0
235000, 10684, 1, 0, 0
236000, 10687, 1, 0, 0
237000, 10692, 1, 0, 0
238000, 10686, 1, 0, 0
239000, 10690, 1, 0, 0
240000, 10690, 1, 0, 0
241000, 10690, 1, 0, 0
242001, 10679, 1, 0, 0
243000, 10690, 1, 0, 0
244000, 10690, 1, 0, 0
245000, 10688, 1, 0, 0
246000, 10682, 1, 0, 0
247000, 10689, 1, 0, 0
248000, 10690, 1, 0, 0
249000, 10690, 1, 0, 0
250000, 10686, 1, 0, 0
251000, 10683, 1, 0, 0
252000, 10690, 1, 0, 0
253000, 10690, 1, 0, 0
254000, 10690, 1, 0, 0
255000, 10690, 1, 0, 0
256000, 10679, 1, 0, 0
257000, 10680, 1, 0, 0
257999, 10683, 1, 0, 0
259000, 10684, 1, 0, 0
260000, 10680, 1, 0, 0
261000, 10686, 1, 0, 0
262000, 10690, 1, 0, 0
263000, 10684, 1, 0, 0
264000, 10679, 1, 0, 0
265000, 10686, 1, 0, 0
266000, 10682, 1, 0, 0
267000, 10680, 1, 0, 0
268000, 10679, 1, 0, 0
268999, 10682, 1, 0, 0
269998, 10687, 1, 0, 0
270999, 10690, 1, 0, 0
272000, 10690, 1, 0, 0
273001, 10691, 1, 0, 0
274000, 10679, 1, 0, 0
275000, 10680, 1, 0, 0
276000, 10690, 1, 0, 0
277000, 10680, 1, 0, 0
278000, 10689, 1, 0, 0
279000, 10680, 1, 0, 0
280000, 10680, 1, 0, 0
281000, 10689, 1, 0, 0
282001, 10680, 1, 0, 0
283000, 10683, 1, 0, 0
284000, 10687, 1, 0, 0
285000, 10683, 1, 0, 0
286000, 10689, 1, 0, 0
287000, 10680, 1, 0, 0
288000, 10680, 1, 0, 0
289000, 10690, 1, 0, 0
290000, 10680, 1, 0, 0
291000, 10679, 1, 0, 0
292000, 10689, 1, 0, 0
293000, 10689, 1, 0, 0
294000, 10686, 1, 0, 0
295001, 10685, 1, 0, 0
296000, 10679, 1, 0, 0
297000, 10682, 1, 0, 0
298000, 10688, 1, 0, 0
299000, 10679, 1, 0, 0
300000, 10681, 1, 0, 0
301001, 10689, 1, 0, 0
302000, 10679, 1, 0, 0
303000, 10680, 1, 0, 0
304000, 10685, 1, 0, 0
305000, 10685, 1, 0, 0
306000, 10680, 1, 0, 0
307000, 10679, 1, 0, 0
308000, 10685, 1, 0, 0
309001, 10685, 1, 0, 0
310000, 10679, 1, 0, 0
311000, 10683, 1, 0, 0
312000, 10688, 1, 0, 0
313000, 10679, 1, 0, 0
314000, 10680, 1, 0, 0
315000, 10687, 1, 0, 0
316000, 10683, 1, 0, 0
317000, 10679, 1, 0, 0
318000, 10687, 1, 0, 0
319000, 10683, 1, 0, 0
320000, 10680, 1, 0, 0
321000, 10679, 1, 0, 0
322000, 10690, 1, 0, 0
323000, 10680, 1, 0, 0
324000, 10679, 1, 0, 0
325000, 10691, 1, 0, 0
326000, 10680, 1, 0, 0
327000, 10685, 1, 0, 0
328000, 10684, 1, 0, 0
329000, 10680, 1, 0, 0
330000, 10689, 1, 0, 0
331000, 10681, 1, 0, 0
332000, 10679, 1, 0, 0
333000, 10690, 1, 0, 0
334000, 10680, 1, 0, 0
335000, 10689, 1, 0, 0
336000, 10680, 1, 0, 0
337000, 10680, 1, 0, 0
338000, 10689, 1, 0, 0
339000, 10680, 1, 0, 0
340000, 10691, 1, 0, 0
341000, 10689, 1, 0, 0
342000, 10690, 1, 0, 0
343000, 10680, 1, 0, 0
344000, 10679, 1, 0, 0
345000, 10691, 1, 0, 0
346000, 10689, 1, 0, 0
347000, 10690, 1, 0, 0
348000, 10690, 1, 0, 0
349000, 10679, 1, 0, 0
350001, 10690, 1, 0, 0
351000, 10680, 1, 0, 0
352000, 10683, 1, 0, 0
353000, 10687, 1, 0, 0
354001, 10680, 1, 0, 0
355000, 10689, 1, 0, 0
356000, 10680, 1, 0, 0
357000, 10687, 1, 0, 0
358001, 10683, 1, 0, 0
359000, 10679, 1, 0, 0
360000, 10690, 1, 0, 0
361000, 10680, 1, 0, 0
362000, 10686, 1, 0, 0
363000, 10690, 1, 0, 0
364000, 10683, 1, 0, 0
365000, 10683, 1, 0, 0
366000, 10687, 1, 0, 0
367000, 10687, 1, 0, 0
368000, 10682, 1, 0, 0
369000, 10680, 1, 0, 0
370000, 10690, 1, 0, 0
371000, 10690, 1, 0, 0
372000, 10680, 1, 0, 0
373000, 10689, 1, 0, 0
374001, 10680, 1, 0, 0
375000, 10689, 1, 0, 0
376000, 10680, 1, 0, 0
377000, 10690, 1, 0, 0
378000, 10689, 1, 0, 0
379000, 10680, 1, 0, 0
380001, 10691, 1, 0, 0
381000, 10689, 1, 0, 0
382001, 10680, 1, 0, 0
383000, 10690, 1, 0, 0
